Fast Food,Store Name,Street,City,State,Zip,Country,unique_address,LAT,LONG
Domino's,Glenunga,Temp Closed Eff 01/04/12 553 Portrush Road,GLENUNGA,SA,5064,Australia,"Temp Closed Eff 01/04/12 553 Portrush Road, GLENUNGA,SA, 5064,Australia",-34.9491562,138.6426465
Domino's,Blackwood,Store Closed 06/05/2007,BLACKWOOD,SA,5051,Australia,"Store Closed 06/05/2007, BLACKWOOD,SA, 5051,Australia",-35.006543,138.6196224
Domino's,Port Augusta,25 Tottenham Rd (Cnr Victoria Parade),PORT AUGUSTA,SA,5700,Australia,"25 Tottenham Rd (Cnr Victoria Parade), PORT AUGUSTA,SA, 5700,Australia",-32.49906266,137.7763494
Domino's,Port Lincoln,4 King St,PORT LINCOLN,SA,5606,Australia,"4 King St, PORT LINCOLN,SA, 5606,Australia",-34.72273019,135.8630871
Domino's,Blackwood,Shop 1 237 Main Road,BLACKWOOD,SA,5051,Australia,"Shop 1 237 Main Road, BLACKWOOD,SA, 5051,Australia",-35.02019744,138.6166498
Domino's,Adelaide City,236 Pulteney Street,ADELAIDE,SA,5000,Australia,"236 Pulteney Street, ADELAIDE,SA, 5000,Australia",-34.92798699,138.6062918
Domino's,Hallett Cove,2 Ramrod Avenue,HALLETT COVE,SA,5158,Australia,"2 Ramrod Avenue, HALLETT COVE,SA, 5158,Australia",-35.07753955,138.5180162
Domino's,Renmark,Shop 17 32 Renmark Ave,RENMARK,SA,5341,Australia,"Shop 17 32 Renmark Ave, RENMARK,SA, 5341,Australia",-34.17188522,140.7495219
Domino's,Gawler,Shop 27 485 Main North Road,EVANSTON,SA,5116,Australia,"Shop 27 485 Main North Road, EVANSTON,SA, 5116,Australia",-34.62257692,138.7379686
Domino's,Whyalla Norrie,128 Mcdouall Stuart Ave,WHYALLA,SA,5608,Australia,"128 Mcdouall Stuart Ave, WHYALLA,SA, 5608,Australia",-33.03202601,137.5296481
Domino's,Turramurra,1/21 Rohini Street,TURRAMURRA,NSW,2074,Australia,"1/21 Rohini Street, TURRAMURRA,NSW, 2074,Australia",-33.73235984,151.1293383
Domino's,Mount Gambier (Pinkys),Store Perm Closed 10/6/10,MOUNT GAMBIER,SA,5290,Australia,"Store Perm Closed 10/6/10 , MOUNT GAMBIER,SA, 5290,Australia",-37.8284096,140.7806561
Domino's,Brooklyn Park,Shop 3 261-263 Henley Beach Road,BROOKLYN PARK,SA,5032,Australia,"Shop 3 261-263 Henley Beach Road, BROOKLYN PARK,SA, 5032,Australia",-34.92501699,138.5514821
Domino's,Aami1 D2Go,Aami Stadium Turner Drive,WEST LAKES,SA,5021,Australia,"Aami Stadium Turner Drive, WEST LAKES,SA, 5021,Australia",-34.88071586,138.4936603
Domino's,Victor Harbor,308-310 Port Elliot Road,HAYBOROUGH,SA,5211,Australia,"308-310 Port Elliot Road, HAYBOROUGH,SA, 5211,Australia",-35.53685661,138.639586
Domino's,Glenelg,148B Jetty Road,GLENELG,SA,5045,Australia,"148B Jetty Road, GLENELG,SA, 5045,Australia",-34.98043759,138.518341
Domino's,Mawson Lakes,Tenancy 6 28-30 Goodall Parade,MAWSON LAKES,SA,5095,Australia,"Tenancy 6 28-30 Goodall Parade, MAWSON LAKES,SA, 5095,Australia",-34.80730942,138.6159647
Domino's,Munno Para,Shop 87 Munno Para Shopping City 600 Main North Rd,SMITHFIELD,SA,5114,Australia,"Shop 87 Munno Para Shopping City 600 Main North Rd, SMITHFIELD,SA, 5114,Australia",-34.6876594,138.690572
Domino's,Aami2 D2Go,Aami Stadium Turner Drive,WEST LAKES,SA,5021,Australia,"Aami Stadium Turner Drive, WEST LAKES,SA, 5021,Australia",-34.88071586,138.4936603
Domino's,Port Pirie,Shop 2 10 Main Road,PORT PIRIE,SA,5540,Australia,"Shop 2 10 Main Road, PORT PIRIE,SA, 5540,Australia",-33.18336982,138.0128782
Domino's,Glenunga,549 Portrush Road,GLENUNGA,SA,5064,Australia,"549 Portrush Road, GLENUNGA,SA, 5064,Australia",-34.9491562,138.6426465
Domino's,Kelso Qld,3&4/1463 Riverway Drive,KELSO,QLD,4815,Australia,"3&4/1463 Riverway Drive, KELSO,QLD, 4815,Australia",-19.38452317,146.7299456
Domino's,Seaford Sa,Unit 1 1103 Main St,SEAFORD,SA,5169,Australia,"Unit 1 1103 Main St, SEAFORD,SA, 5169,Australia",-35.18708327,138.4787184
Domino's,St Peters,Shop 5 103-111 Payneham Rd,ST PETERS,SA,5069,Australia,"Shop 5 103-111 Payneham Rd, ST PETERS,SA, 5069,Australia",-34.91037037,138.6267373
Domino's,Ingle Farm,219-247 Montague Rd,INGLE FARM,SA,5098,Australia,"219-247 Montague Rd, INGLE FARM,SA, 5098,Australia",-34.82954459,138.6477553
Domino's,Zetland,Ruby Tower 15 Gadigal Ave,ZETLAND,NSW,2017,Australia,"Ruby Tower 15 Gadigal Ave, ZETLAND,NSW, 2017,Australia",-33.9039946,151.2121472
Domino's,Ermington,12 Betty Cuthbert Avenue,ERMINGTON,NSW,2115,Australia,"12 Betty Cuthbert Avenue, ERMINGTON,NSW, 2115,Australia",-33.81481015,151.0556655
Domino's,Terrigal,48 Terrigal Esplanade,TERRIGAL,NSW,2260,Australia,"48 Terrigal Esplanade, TERRIGAL,NSW, 2260,Australia",-33.44734148,151.4448255
Domino's,Bradbury,3/100 The Parkway,BRADBURY,NSW,2560,Australia,"3/100 The Parkway, BRADBURY,NSW, 2560,Australia",-34.08488349,150.8125944
Domino's,Sippy Downs,4/123 Sippy Downs Drive,SIPPY DOWNS,QLD,4556,Australia,"4/123 Sippy Downs Drive, SIPPY DOWNS,QLD, 4556,Australia",-26.71415497,153.0620999
Domino's,Woolloomooloo,Retail A 65 Cowper Wharf Roadway,WOOLLOOMOOLOO,NSW,2011,Australia,"Retail A 65 Cowper Wharf Roadway, WOOLLOOMOOLOO,NSW, 2011,Australia",-33.86944494,151.2218766
Domino's,Tanilba Bay,1/67 Beatty Boulevard,TANILBA BAY,NSW,2319,Australia,"1/67 Beatty Boulevard, TANILBA BAY,NSW, 2319,Australia",-32.73518804,151.9992219
Domino's,Keilor,664-688 Old Calder Hwy & Hunter St,KEILOR,VIC,3036,Australia,"664-688 Old Calder Hwy & Hunter St, KEILOR,VIC, 3036,Australia",-37.72060679,144.8363509
Domino's,Crestmead,15/1 Fifth Ave Marsden On Fifth,CRESTMEAD,QLD,4132,Australia,"15/1 Fifth Ave Marsden On Fifth, CRESTMEAD,QLD, 4132,Australia",-27.6773835,153.0814082
Domino's,Castlemaine,44 Forrest Street,CASTLEMAINE,VIC,3450,Australia,"44 Forrest Street, CASTLEMAINE,VIC, 3450,Australia",-37.0671001,144.2173518
Domino's,Abbotsford,110 Hoddle St,ABBOTSFORD,VIC,3067,Australia,"110 Hoddle St, ABBOTSFORD,VIC, 3067,Australia",-37.80519063,144.9926852
Domino's,Elizabeth St,233 Elizabeth St,MELBOURNE,VIC,3000,Australia,"233 Elizabeth St, MELBOURNE,VIC, 3000,Australia",-37.81312188,144.9623675
Domino's,Drouin,Shop 4 149 Princes Hwy,DROUIN,VIC,3818,Australia,"Shop 4 149 Princes Hwy, DROUIN,VIC, 3818,Australia",-38.13362331,145.8544451
Domino's,Cobblebank,Tenancy A02 223 Bridge Road,COBBLEBANK,VIC,3338,Australia,"Tenancy A02 223 Bridge Road, COBBLEBANK,VIC, 3338,Australia",-37.71534702,144.5946839
Domino's,Strathdale,36/134 Condon St,KENNINGTON,VIC,3550,Australia,"36/134 Condon St, KENNINGTON,VIC, 3550,Australia",-36.7736552,144.3056977
Domino's,Young,16 Lovell Street,YOUNG,NSW,2594,Australia,"16 Lovell Street, YOUNG,NSW, 2594,Australia",-34.31278757,148.2998655
Domino's,Forbes,95-97 Lachlan St,FORBES,NSW,2871,Australia,"95-97 Lachlan St, FORBES,NSW, 2871,Australia",-33.38417814,148.0080005
Domino's,Tura Beach,Shop 8 Tura Beach Market Place Cnr Tura Beach Dr & Sapphire Coast Dr,TURA BEACH,NSW,2548,Australia,"Shop 8 Tura Beach Market Place Cnr Tura Beach Dr & Sapphire Coast Dr, TURA BEACH,NSW, 2548,Australia",-36.86245929,149.9121337
Domino's,Medowie,Shop 9 37E Ferodale Road,MEDOWIE,NSW,2318,Australia,"Shop 9 37E Ferodale Road, MEDOWIE,NSW, 2318,Australia",-32.74077776,151.8651663
Domino's,South Dubbo,T2 1 Spitfire Drive,DUBBO,NSW,2830,Australia,"T2 1 Spitfire Drive, DUBBO,NSW, 2830,Australia",-32.25637622,148.6188718
Domino's,West Bathurst,19/1 Wark Parade,WINDRADYNE,NSW,2795,Australia,"19/1 Wark Parade, WINDRADYNE,NSW, 2795,Australia",-33.40455509,149.5460143
Domino's,Wauchope,1/21 Bransdon Street,WAUCHOPE,NSW,2446,Australia,"1/21 Bransdon Street, WAUCHOPE,NSW, 2446,Australia",-31.45658336,152.7333732
Domino's,Eastwood,79A Balaclava Rd,EASTWOOD,NSW,2122,Australia,"79A Balaclava Rd, EASTWOOD,NSW, 2122,Australia",-33.78436435,151.0943972
Domino's,Penrith,8/109 Batt Street,JAMISONTOWN,NSW,2750,Australia,"8/109 Batt Street, JAMISONTOWN,NSW, 2750,Australia",-33.76686637,150.6811837
Domino's,Albury,1/492 Townsend St,ALBURY,NSW,2640,Australia,"1/492 Townsend St, ALBURY,NSW, 2640,Australia",-36.08107221,146.9134169
Domino's,Unanderra,1/114 - 118 Princes Hwy,UNANDERRA,NSW,2526,Australia,"1/114 - 118 Princes Hwy, UNANDERRA,NSW, 2526,Australia",-34.45514723,150.8442253
Domino's,Leeton,T12 - 13 Leeton Plaza 1 Acacia Ave,LEETON,NSW,2705,Australia,"T12 - 13 Leeton Plaza 1 Acacia Ave, LEETON,NSW, 2705,Australia",-34.5520395,146.39892
Domino's,Gordon,2/9-11 St Johns Avenue,GORDON,NSW,2072,Australia,"2/9-11 St Johns Avenue, GORDON,NSW, 2072,Australia",-33.75610321,151.1535822
Domino's,North Orange,Shop 13 9 Telopea Way,NORTH ORANGE,NSW,2800,Australia,"Shop 13 9 Telopea Way, NORTH ORANGE,NSW, 2800,Australia",-33.25299406,149.1008141
Domino's,Nelson Bay,Shop 29 - 30 71 Victoria Pde,NELSON BAY,NSW,2315,Australia,"Shop 29 - 30 71 Victoria Pde, NELSON BAY,NSW, 2315,Australia",-32.72096336,152.1445334
Domino's,Fletcher Village,8/221 Minmi Road,FLETCHER,NSW,2287,Australia,"8/221 Minmi Road, FLETCHER,NSW, 2287,Australia",-32.87673894,151.6466082
Domino's,Wilton,Shop T5 Wilton Plaza 1 Greenbridge Dr,WILTON,NSW,2571,Australia,"Shop T5 Wilton Plaza 1 Greenbridge Dr, WILTON,NSW, 2571,Australia",-34.22844575,150.6838328
Domino's,Armidale East,Shop 6 & 7 108 Beardy St,ARMIDALE,NSW,2350,Australia,"Shop 6 & 7 108 Beardy St, ARMIDALE,NSW, 2350,Australia",-30.51445924,151.669218
Domino's,Katherine,7 Victoria Highway,KATHERINE,NT,850,Australia,"7 Victoria Highway, KATHERINE,NT, 850,Australia",-14.46566322,132.2606403
Domino's,Mareeba,150 Byrnes Street,MAREEBA,QLD,4880,Australia,"150 Byrnes Street, MAREEBA,QLD, 4880,Australia",-16.99380292,145.4221236
Domino's,South Rockhampton,Shop 27A Allenstown Shopping Square 139-143 Derby Street,ALLENSTOWN,QLD,4700,Australia,"Shop 27A Allenstown Shopping Square 139-143 Derby Street, ALLENSTOWN,QLD, 4700,Australia",-23.3902528,150.5035512
Domino's,Roma,115 Mcdowall St,ROMA,QLD,4455,Australia,"115 Mcdowall St, ROMA,QLD, 4455,Australia",-26.57119449,148.7875913
Domino's,Charters Towers,58 Gill Street,CHARTERS TOWERS,QLD,4820,Australia,"58 Gill Street, CHARTERS TOWERS,QLD, 4820,Australia",-20.07668699,146.2591684
Domino's,East Bundaberg,Shop 2B 123 Bargara Rd,BUNDABERG EAST,QLD,4670,Australia,"Shop 2B 123 Bargara Rd, BUNDABERG EAST,QLD, 4670,Australia",-24.85348805,152.3791834
Domino's,Stanthorpe,19 Davadi Street,STANTHORPE,QLD,4380,Australia,"19 Davadi Street, STANTHORPE,QLD, 4380,Australia",-28.65546242,151.9375765
Domino's,Port Douglas,Shop 18 Port Village 11-17 Macrossan St,PORT DOUGLAS,QLD,4877,Australia,"Shop 18 Port Village 11-17 Macrossan St, PORT DOUGLAS,QLD, 4877,Australia",-16.4821119,145.4628673
Domino's,Colac (Pinkys),169 Murray Street,COLAC,VIC,3250,Australia,"169 Murray Street, COLAC,VIC, 3250,Australia",-38.33955242,143.5852214
Domino's,Shepparton,Shop 3 50 Macintosh Street,SHEPPARTON,VIC,3630,Australia,"Shop 3 50 Macintosh Street, SHEPPARTON,VIC, 3630,Australia",-36.39338741,145.4014179
Domino's,Wendouree,918-920 Howitt St,WENDOUREE,VIC,3355,Australia,"918-920 Howitt St, WENDOUREE,VIC, 3355,Australia",-37.54104312,143.8410986
Domino's,Kangaroo Flat,Store Closed 23/12/2007,KANGAROO FLAT,VIC,3555,Australia,"Store Closed 23/12/2007, KANGAROO FLAT,VIC, 3555,Australia",-36.7952164,144.2407839
Domino's,Mildura,810 Fifteenth Street,MILDURA,VIC,3500,Australia,"810 Fifteenth Street, MILDURA,VIC, 3500,Australia",-34.21357543,142.1443509
Domino's,Bendigo,Tenancy 3 141 High Street,BENDIGO,VIC,3550,Australia,"Tenancy 3 141 High Street, BENDIGO,VIC, 3550,Australia",-36.76254709,144.2717667
Domino's,Wodonga,Shop G18 Birallee Village 3 Birallee Place,WEST WODONGA,VIC,3690,Australia,"Shop G18 Birallee Village 3 Birallee Place , WEST WODONGA,VIC, 3690,Australia",-36.12803077,146.8645346
Domino's,Bundoora,1282 Plenty Road,BUNDOORA,VIC,3083,Australia,"1282 Plenty Road, BUNDOORA,VIC, 3083,Australia",-37.70053599,145.058415
Domino's,Burwood (Vic),Unit 3 251-255 Burwood Highway,BURWOOD,VIC,3125,Australia,"Unit 3 251-255 Burwood Highway, BURWOOD,VIC, 3125,Australia",-37.85009165,145.1178853
Domino's,Altona,Store Temp Closed 18/8/08 Perm Closed 28/11/2008,ALTONA NORTH,VIC,3025,Australia,"Store Temp Closed 18/8/08 Perm Closed 28/11/2008, ALTONA NORTH,VIC, 3025,Australia",-37.8345804,144.8474245
Domino's,Narre Warren,Shop 9 420 Princes Highway,NARRE WARREN,VIC,3805,Australia,"Shop 9 420 Princes Highway, NARRE WARREN,VIC, 3805,Australia",-38.02532598,145.30605
Domino's,Chelsea Heights,Store Closed As At 9/1/09,CHELSEA HEIGHTS,VIC,3196,Australia,"Store Closed As At 9/1/09, CHELSEA HEIGHTS,VIC, 3196,Australia",-38.05109627,145.1170948
Domino's,Croydon,394 Maroondah Highway,CROYDON,VIC,3136,Australia,"394 Maroondah Highway, CROYDON,VIC, 3136,Australia",-37.77236815,145.2940949
Domino's,Melton,298 High Street,MELTON,VIC,3337,Australia,"298 High Street, MELTON,VIC, 3337,Australia",-37.68273526,144.5838627
Domino's,Lower Plenty,63A Main Road,LOWER PLENTY,VIC,3093,Australia,"63A Main Road, LOWER PLENTY,VIC, 3093,Australia",-37.72766649,145.1118711
Domino's,Flemington,266 Racecourse Road,FLEMINGTON,VIC,3031,Australia,"266 Racecourse Road, FLEMINGTON,VIC, 3031,Australia",-37.78820546,144.9318821
Domino's,Vermont,Store Closed 16/09/2007,VERMONT,VIC,3133,Australia,"Store Closed 16/09/2007, VERMONT,VIC, 3133,Australia",-37.830329,145.2087969
Domino's,Sunshine,Shop 1 487-489 Ballarat Road,SUNSHINE,VIC,3020,Australia,"Shop 1 487-489 Ballarat Road, SUNSHINE,VIC, 3020,Australia",-37.77779643,144.8336329
Domino's,Hoppers Crossing,Shop 1 377 Sayers Road,HOPPERS CROSSING,VIC,3029,Australia,"Shop 1 377 Sayers Road, HOPPERS CROSSING,VIC, 3029,Australia",-37.85100054,144.707346
Domino's,Tecoma,Store Closed 19/02/2007,TECOMA,VIC,3160,Australia,"Store Closed 19/02/2007, TECOMA,VIC, 3160,Australia",-37.906975,145.343735
Domino's,Cranbourne,Shop 3 241 South Gippsland Highway Cnr Camms Road,CRANBOURNE,VIC,3977,Australia,"Shop 3 241 South Gippsland Highway Cnr Camms Road, CRANBOURNE,VIC, 3977,Australia",-38.09780446,145.2824709
Domino's,Bayswater North,Unit 2 339 Bayswater Road,BAYSWATER NORTH,VIC,3153,Australia,"Unit 2 339 Bayswater Road, BAYSWATER NORTH,VIC, 3153,Australia",-37.8324231,145.2698108
Domino's,Carrum Downs,129 Hall Rd,CARRUM DOWNS,VIC,3201,Australia,"129 Hall Rd, CARRUM DOWNS,VIC, 3201,Australia",-38.10113975,145.1872812
Domino's,Pakenham (Closed On 9/01/09),Store Closed 9/1/09,PAKENHAM,VIC,3810,Australia,"Store Closed 9/1/09, PAKENHAM,VIC, 3810,Australia",-38.06537899,145.467762
Domino's,Ballarat,75 Victoria Street,BALLARAT EAST,VIC,3350,Australia,"75 Victoria Street, BALLARAT EAST,VIC, 3350,Australia",-37.56185493,143.8689362
Domino's,Sebastopol,4 Albert Street,SEBASTOPOL,VIC,3356,Australia,"4 Albert Street, SEBASTOPOL,VIC, 3356,Australia",-37.58254591,143.8405234
Domino's,Broadmeadows,Shop Hm02 Broadmeadows Homemaker Centre 1099-1169 Pascoe Vale Road,BROADMEADOWS,VIC,3047,Australia,"Shop Hm02 Broadmeadows Homemaker Centre 1099-1169 Pascoe Vale Road, BROADMEADOWS,VIC, 3047,Australia",-37.67808934,144.9216528
Domino's,Dandenong,39 Langhorne Street,DANDENONG,VIC,3175,Australia,"39 Langhorne Street, DANDENONG,VIC, 3175,Australia",-37.98860004,145.2165325
Domino's,St Kilda East,142 Chapel St,SAINT KILDA,VIC,3182,Australia,"142 Chapel St, SAINT KILDA,VIC, 3182,Australia",-37.86989,144.99027
Domino's,Hawthorn,807 Glennferrie Road,HAWTHORN,VIC,3122,Australia,"807 Glennferrie Road , HAWTHORN,VIC, 3122,Australia",-37.81542301,145.0364945
Domino's,Mill Park,Shop 3 5 Bush Boulevard,MILL PARK,VIC,3082,Australia,"Shop 3 5 Bush Boulevard, MILL PARK,VIC, 3082,Australia",-37.65558824,145.0787616
Domino's,Belmore,440 Burwood Road,BELMORE,NSW,2192,Australia,"440 Burwood Road, BELMORE,NSW, 2192,Australia",-33.9202148,151.0893629
Domino's,Bentleigh (Vic),488 Centre Road,BENTLEIGH,VIC,3204,Australia,"488 Centre Road , BENTLEIGH,VIC, 3204,Australia",-37.91881898,145.040255
Domino's,Caulfield,Shop 2 322 Hawthorn Road,CAULFIELD,VIC,3162,Australia,"Shop 2 322 Hawthorn Road, CAULFIELD,VIC, 3162,Australia",-37.88551944,145.0220017
Domino's,Noble Park,390A Princes Highway,NOBLE PARK,VIC,3174,Australia,"390A Princes Highway, NOBLE PARK,VIC, 3174,Australia",-37.96161316,145.1890592
Domino's,Edens Crossing,7/7001 Sunbird Dr Cnr Mt Juillerat Drive,REDBANK PLAINS,QLD,4301,Australia,"7/7001 Sunbird Dr Cnr Mt Juillerat Drive, REDBANK PLAINS,QLD, 4301,Australia",-27.66296202,152.8376268
Domino's,Wangaratta,90A Murphy Street,WANGARATTA,VIC,3677,Australia,"90A Murphy Street, WANGARATTA,VIC, 3677,Australia",-36.35487298,146.327656
Domino's,Craigieburn,Store Closed 13/12/07,CRAIGIEBURN,VIC,3064,Australia,"Store Closed 13/12/07, CRAIGIEBURN,VIC, 3064,Australia",-37.59936298,144.94239
Domino's,Endeavour Hills,Endeavour Hills Shopping Centre Shop 65 Cnr Heatherton Rd & Matthew Flinders Ave,ENDEAVOUR HILLS,VIC,3802,Australia,"Endeavour Hills Shopping Centre Shop 65 Cnr Heatherton Rd & Matthew Flinders Ave, ENDEAVOUR HILLS,VIC, 3802,Australia",-37.97497639,145.2581003
Domino's,Doncaster East,183 Reynolds Road,DONCASTER EAST,VIC,3109,Australia,"183 Reynolds Road, DONCASTER EAST,VIC, 3109,Australia",-37.76362301,145.169458
Domino's,Knox,401 Burwood Highway,WANTIRNA,VIC,3152,Australia,"401 Burwood Highway, WANTIRNA,VIC, 3152,Australia",-37.86842916,145.2358505
Domino's,Bulleen,Shop 30F Bulleen Plaza 101 Manningham Road,BULLEEN,VIC,3105,Australia,"Shop 30F Bulleen Plaza 101 Manningham Road, BULLEEN,VIC, 3105,Australia",-37.7666568,145.0919582
Domino's,Frankston (Vic),Tenancy 2 136 Frankston-Flinders Road,FRANKSTON,VIC,3199,Australia,"Tenancy 2 136 Frankston-Flinders Road, FRANKSTON,VIC, 3199,Australia",-38.16617263,145.1367504
Domino's,Carlton (Vic),Shop 2 121 Grattan St,CARLTON,VIC,3053,Australia,"Shop 2 121 Grattan St, CARLTON,VIC, 3053,Australia",-37.80073163,144.9651636
Domino's,Horsham,23A Firebrace Street,HORSHAM,VIC,3400,Australia,"23A Firebrace Street, HORSHAM,VIC, 3400,Australia",-36.7128178,142.1999357
Domino's,Preston,593A Bell Street,PRESTON,VIC,3072,Australia,"593A Bell Street, PRESTON,VIC, 3072,Australia",-37.74407704,144.9894772
Domino's,Mornington,960 Nepean Highway,MORNINGTON,VIC,3931,Australia,"960 Nepean Highway, MORNINGTON,VIC, 3931,Australia",-38.23118393,145.0439227
Domino's,St Albans (Vic),206 Main Road East,SAINT ALBANS,VIC,3021,Australia,"206 Main Road East, SAINT ALBANS,VIC, 3021,Australia",-37.74536501,144.811325
Domino's,Lilydale,Shop 10 Lilydale Village 343-347 Main St (Cnr Anderson St),LILYDALE,VIC,3140,Australia,"Shop 10 Lilydale Village 343-347 Main St (Cnr Anderson St), LILYDALE,VIC, 3140,Australia",-37.75724568,145.3528251
Domino's,Langwarrin,Shop T16 Langwarrin Plaza Shopping Centre 385 Cranbourne-Frankston Road,LANGWARRIN,VIC,3910,Australia,"Shop T16 Langwarrin Plaza Shopping Centre 385 Cranbourne-Frankston Road, LANGWARRIN,VIC, 3910,Australia",-38.1425198,145.2093148
Domino's,Richmond,189A Swan Street,RICHMOND,VIC,3121,Australia,"189A Swan Street, RICHMOND,VIC, 3121,Australia",-37.82556163,144.9982378
Domino's,Fairfield Victoria,8/306 Station St,FAIRFIELD,VIC,3078,Australia,"8/306 Station St, FAIRFIELD,VIC, 3078,Australia",-37.76620057,145.0198753
Domino's,Heidelberg,Shop 11 101 Burgundy St,HEIDELBERG,VIC,3084,Australia,"Shop 11 101 Burgundy St, HEIDELBERG,VIC, 3084,Australia",-37.75645598,145.066614
Domino's,Essendon,Shop 2 1096 Mt Alexander Road,ESSENDON,VIC,3040,Australia,"Shop 2 1096 Mt Alexander Road, ESSENDON,VIC, 3040,Australia",-37.74565401,144.911486
Domino's,Mcdowall,Shop 15 Mcdowall Village Shopping Centre 109 Beckett Rd,MCDOWALL,QLD,4053,Australia,"Shop 15 Mcdowall Village Shopping Centre 109 Beckett Rd, MCDOWALL,QLD, 4053,Australia",-27.38028522,152.9897854
Domino's,West Gosford,Shop 5 Riverside Centre 69 Central Coast Highway,WEST GOSFORD,NSW,2250,Australia,"Shop 5 Riverside Centre 69 Central Coast Highway, WEST GOSFORD,NSW, 2250,Australia",-33.42691009,151.3221118
Domino's,Lysterfield,Shop 4 1201 Wellington Rd,LYSTERFIELD,VIC,3156,Australia,"Shop 4 1201 Wellington Rd, LYSTERFIELD,VIC, 3156,Australia",-37.92840633,145.2655687
Domino's,Bella Vista,51/24-32 Lexington Drive,BELLA VISTA,NSW,2153,Australia,"51/24-32 Lexington Drive , BELLA VISTA,NSW, 2153,Australia",-33.73425197,150.9452175
Domino's,Hampton (Vic) Old,Temp Closed Eff 30/7/09 Perm Closed Eff 10/6/10,HAMPTON,VIC,3188,Australia,"Temp Closed Eff 30/7/09 Perm Closed Eff 10/6/10, HAMPTON,VIC, 3188,Australia",-37.92878495,144.9939502
Domino's,Mount Waverley,309 Stephensons Road,MOUNT WAVERLEY,VIC,3149,Australia,"309 Stephensons Road, MOUNT WAVERLEY,VIC, 3149,Australia",-37.87767699,145.128424
Domino's,Box Hill,2/1031 Whitehorse Road,BOX HILL,VIC,3128,Australia,"2/1031 Whitehorse Road, BOX HILL,VIC, 3128,Australia",-37.8180861,145.1266967
Domino's,Maribyrnong,Shop 37 Waterford Gardens 13 Wests Road,MARIBYRNONG,VIC,3032,Australia,"Shop 37 Waterford Gardens 13 Wests Road, MARIBYRNONG,VIC, 3032,Australia",-37.77475141,144.8805263
Domino's,Balwyn,Shop 2 310 Whitehorse Rd,BALWYN,VIC,3103,Australia,"Shop 2 310 Whitehorse Rd, BALWYN,VIC, 3103,Australia",-37.81337401,145.084202
Domino's,Prahran,181 High Street,PRAHRAN,VIC,3181,Australia,"181 High Street, PRAHRAN,VIC, 3181,Australia",-37.85185688,144.9942369
Domino's,Footscray,234 Barkly Street,FOOTSCRAY,VIC,3011,Australia,"234 Barkly Street, FOOTSCRAY,VIC, 3011,Australia",-37.79925934,144.8965849
Domino's,Coburg,Shop 3 441-449 Sydney Road,COBURG,VIC,3058,Australia,"Shop 3 441-449 Sydney Road, COBURG,VIC, 3058,Australia",-37.74278116,144.9661245
Domino's,Keysborough South,7/211-215 Chapel Road,KEYSBOROUGH,VIC,3173,Australia,"7/211-215 Chapel Road, KEYSBOROUGH,VIC, 3173,Australia",-38.01140313,145.1596772
Domino's,Highton,Shop 3 Barrabool Hills Shopping Centre 4-46 Province Boulevard (Cnr Stoneleigh Cres),HIGHTON,VIC,3216,Australia,"Shop 3 Barrabool Hills Shopping Centre 4-46 Province Boulevard (Cnr Stoneleigh Cres), HIGHTON,VIC, 3216,Australia",-38.16184074,144.3065048
Domino's,Thomastown,247 High Street,THOMASTOWN,VIC,3074,Australia,"247 High Street, THOMASTOWN,VIC, 3074,Australia",-37.67891198,145.013805
